scenario,quarter_index,quarter,country,composite_score_p10,composite_score_median,composite_score_p90,rank_p10,rank_median,rank_p90,implementation_score_median,innovation_score_median,investment_score_median,talent_score_median,infrastructure_score_median,operating_environment_score_median,research_score_median,development_score_median,commercial_ecosystem_score_median,government_strategy_score_median
all_recommendations,8,2027Q4,China,50.67171874994162,50.72354900069223,50.78000909329783,2.0,2.0,2.0,33.8013536816,71.706172634952,44.17347345842654,17.608435999999998,63.96388299999999,65.70797,78.4689551845181,62.9698920089369,30.27789701257558,94.87
all_recommendations,8,2027Q4,France,26.820717559258984,26.86941422909869,26.916911243952676,10.0,10.0,10.0,31.81229328586667,22.213968173418586,26.51045887699893,23.834751999999998,37.703493,65.93375,28.733217858347313,13.8,8.779491387844747,91.2
all_recommendations,8,2027Q4,Germany,30.59289947462971,30.639862713424684,30.685692888411715,7.0,7.0,7.0,35.78758321866667,28.467446817952098,26.139499357001892,32.084827,35.029208999999994,58.791722,36.86753786837847,17.625999999999998,10.102165242936607,84.65
all_recommendations,8,2027Q4,India,29.33427219740466,29.37155771164028,29.40572029190658,8.0,8.0,8.0,46.88456310504365,19.58240894482176,17.764995697340876,56.041719078955076,18.771287,51.527429000000005,19.67744,19.459758592035826,6.509354621637936,58.83
all_recommendations,8,2027Q4,Israel,28.124934584686933,28.15859816014892,28.189981621616486,9.0,9.0,9.0,39.63080688744657,19.571008320143854,23.912447267860493,39.99235268156541,30.116510999999996,57.058828,20.810449000000002,17.971343491036464,18.431252762522774,43.91
all_recommendations,8,2027Q4,Japan,23.45426322592028,23.493237013249534,23.52855601160039,12.0,12.0,12.0,20.873092092966246,25.468805823897956,24.454154371879937,10.406188786898781,40.800648,40.613047,20.311903,32.12448221776262,11.433122072773457,71.96
all_recommendations,8,2027Q4,Singapore,33.53452989298066,33.57144700347588,33.60552377399115,5.0,5.0,5.0,52.095853452108045,18.831322756881235,28.05670612004079,56.677635208226874,42.13708899999999,45.990356,20.415143,16.787189802620404,13.868735932217774,79.82
all_recommendations,8,2027Q4,South Korea,38.214513182270146,38.25010155179525,38.28177729035535,3.0,3.0,3.0,31.652286237833458,51.97163036539334,27.165778539213996,22.38237484848349,48.873993999999996,50.010816000000005,25.094224,86.6605367076774,10.628574833122913,87.5
all_recommendations,8,2027Q4,Spain,22.635397421296048,22.68635530103453,22.73632040815202,13.0,13.0,13.0,32.182436782399996,11.649093892962266,25.22265298352155,28.328127999999992,30.508564999999997,57.942934,15.497661492612336,6.6819999999999995,7.116779112165543,91.28
all_recommendations,8,2027Q4,UAE,26.107930825623107,26.150758913856848,26.190748751652787,11.0,11.0,11.0,39.559803859027994,8.580616890453426,32.805584727849194,34.82451205511195,50.14824,45.262485999999996,7.100418,10.491012558132283,19.491664686933245,81.38
all_recommendations,8,2027Q4,United Kingdom,32.9377104257342,32.98132148842815,33.02380823174811,6.0,6.0,6.0,37.38945935893333,30.43895876957246,30.179790572913475,35.37574299999999,31.680918,60.76709700000001,41.51332523195188,16.146,15.751463740307898,82.82
all_recommendations,8,2027Q4,United States of America,76.81217528902783,76.83557366711707,76.86696550609557,1.0,1.0,1.0,73.72280236693332,75.3775810591324,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.02623361641747,85.5956,77.39
all_recommendations,9,2028Q1,Canada,34.128722480534165,34.259038648239745,34.39287025905272,4.0,4.0,4.0,46.19987388193432,23.346515293166632,32.85614557465132,43.99194042884923,40.92203799999999,69.81874599999999,29.008485372464094,16.03368840895274,14.452467340967672,100.0
all_recommendations,9,2028Q1,China,50.76598235542081,50.824889433811144,50.889065932950245,2.0,2.0,2.0,33.8013536816,71.82230602770369,44.405522946926524,17.608435999999998,63.96388299999999,65.70797,78.5715105723081,63.102449786548206,30.573549702845767,94.87
all_recommendations,9,2028Q1,France,26.887976566686223,26.94345362330084,26.997573898563022,10.0,10.0,10.0,31.81229328586667,22.265511036225895,26.732389518344892,23.834751999999998,37.703493,65.93375,28.824696787608787,13.8,9.062251723114034,91.2
all_recommendations,9,2028Q1,Germany,30.656935002040512,30.710427420200773,30.76264486736972,7.0,7.0,7.0,35.78758321866667,28.511824033165688,26.358218110138544,32.084827,35.029208999999994,58.791722,36.94629911504266,17.625999999999998,10.38083333307289,84.65
all_recommendations,9,2028Q1,India,29.405112255043065,29.447593310913327,29.486503802075664,8.0,8.0,8.0,46.92034924937937,19.64049697894274,17.931362565768396,56.09635997523316,18.771287,51.527429000000005,19.67744,19.592817043608406,6.721321528095585,58.83
all_recommendations,9,2028Q1,Israel,28.191651469116024,28.230004784753156,28.265748933288393,9.0,9.0,9.0,39.672811307547555,19.63153279191237,24.046845181479192,40.05648809499321,30.116510999999996,57.058828,20.810449000000002,18.109982930598058,18.602488238993438,43.91
all_recommendations,9,2028Q1,Japan,23.52767652195756,23.57207257539729,23.61230279120515,12.0,12.0,12.0,20.928553097215406,25.523860913223203,24.606835521820948,10.490870694852504,40.800648,40.613047,20.311903,32.250593301528184,11.627652097491048,71.96
all_recommendations,9,2028Q1,Singapore,33.604511072235105,33.6465645264316,33.68537804257416,5.0,5.0,5.0,52.13549087344245,18.89639244508878,28.20291446606853,56.738156515231765,42.13708899999999,45.990356,20.415143,16.936240671499437,14.055019001068665,79.82
all_recommendations,9,2028Q1,South Korea,38.275645648943915,38.316190933052454,38.352273870828796,3.0,3.0,3.0,31.70816571700267,51.99074379866282,27.32103867815994,22.467695714478836,48.873993999999996,50.010816000000005,25.094224,86.70431859621192,10.826390730360256,87.5
all_recommendations,9,2028Q1,Spain,22.705125457700277,22.763202847200404,22.82010594793408,13.0,13.0,13.0,32.182436782399996,11.705395409770034,25.448628490912515,28.328127999999992,30.508564999999997,57.942934,15.597586141590918,6.6819999999999995,7.404692984017552,91.28
all_recommendations,9,2028Q1,UAE,26.184529748932913,26.233321700395372,26.278868878198804,11.0,11.0,11.0,39.62345781757144,8.65158443806984,32.9371295901401,34.92170356347431,50.14824,45.262485999999996,7.100418,10.653573266901969,19.659265109924625,81.38
all_recommendations,9,2028Q1,United Kingdom,32.998643597324765,33.04834327078501,33.09673516242531,6.0,6.0,6.0,37.38945935893333,30.482879486001124,30.38483786549928,35.37574299999999,31.680918,60.76709700000001,41.591276278759494,16.146,16.0127131146439,82.82
all_recommendations,9,2028Q1,United States of America,76.8326233384305,76.8592325649677,76.89490085593523,1.0,1.0,1.0,73.72280236693332,75.43998912521157,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.1691876819801,85.5956,77.39
all_recommendations,10,2028Q2,Canada,34.70170940314909,34.84645977522993,34.98796954508392,4.0,4.0,4.0,46.566106725541154,23.432263206539496,34.5545656375981,44.551131456343384,40.92203799999999,69.81874599999999,29.070831558880595,16.149919605652727,16.616412903033023,100.0
all_recommendations,10,2028Q2,China,50.859771171089285,50.92569009120602,50.997490353867065,2.0,2.0,2.0,33.8013536816,71.93780127220683,44.636312573938966,17.608435999999998,63.96388299999999,65.70797,78.67351348538935,63.23430504182865,30.867597212080796,94.87
all_recommendations,10,2028Q2,France,26.95504458913373,27.017260898765667,27.077950941031588,10.0,10.0,10.0,31.81229328586667,22.31689355206847,26.953613726114693,23.834751999999998,37.703493,65.93375,28.915891131035387,13.8,9.344111996122294,91.2
all_recommendations,10,2028Q2,Germany,30.72077635085024,30.78078377278728,30.839330684276103,7.0,7.0,7.0,35.78758321866667,28.556063193343626,26.576267563839366,32.084827,35.029208999999994,58.791722,37.02481533987158,17.625999999999998,10.658648673306217,84.65
all_recommendations,10,2028Q2,India,29.47573586967648,29.523380181594728,29.567005977141893,8.0,8.0,8.0,46.95601783632958,19.698394360428047,18.097187687112864,56.15082137631755,18.771287,51.527429000000005,19.67744,19.725438779687444,6.932598198243799,58.83
all_recommendations,10,2028Q2,Israel,28.25816341928974,28.301177828215273,28.341251704374177,9.0,9.0,9.0,39.714677743244266,19.69185861433357,24.180797481758034,40.12041282376466,30.116510999999996,57.058828,20.810449000000002,18.248167337122986,18.77315596250933,43.91
all_recommendations,10,2028Q2,Japan,23.60086652201558,23.65064833901348,23.69575737368111,12.0,12.0,12.0,20.983831912218438,25.57873530444004,24.759015340800318,10.575274422971958,40.800648,40.613047,20.311903,32.3762904719832,11.821543379807247,71.96
all_recommendations,10,2028Q2,Singapore,33.67427925279877,33.72143511925162,33.76495362085261,5.0,5.0,5.0,52.174998085957,18.961248565945553,28.34864248421357,56.798479009909926,42.13708899999999,45.990356,20.415143,17.084802335649297,14.240690087399575,79.82
all_recommendations,10,2028Q2,South Korea,38.3365908622179,38.38206924277907,38.42252947439552,3.0,3.0,3.0,31.763861632236807,52.00979449910816,27.47578824034559,22.552736301664503,48.873993999999996,50.010816000000005,25.094224,86.74795678677884,11.023556105186428,87.5
all_recommendations,10,2028Q2,Spain,22.774653529276552,22.839805720444815,22.90360666723051,13.0,13.0,13.0,32.182436782399996,11.761521775706507,25.67392627983711,28.328127999999992,30.508564999999997,57.942934,15.697199930572738,6.6819999999999995,7.69174337933651,91.28
all_recommendations,10,2028Q2,UAE,26.260895997455627,26.315613754628664,26.36667999722023,11.0,11.0,11.0,39.686902673036485,8.722319060778315,33.068241952181445,35.01857579799952,50.14824,45.262485999999996,7.100418,10.815600429855339,19.826314487261236,81.38
all_recommendations,10,2028Q2,United Kingdom,33.059402643370646,33.11515744746082,33.16941256736162,6.0,6.0,6.0,37.38945935893333,30.526663567536335,30.58921859306117,35.37574299999999,31.680918,60.76709700000001,41.668984824218285,16.146,16.27311322297276,82.82
all_recommendations,10,2028Q2,United States of America,76.85297821403034,76.88276607670846,76.92266015685124,1.0,1.0,1.0,73.72280236693332,75.50206644449614,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.31138412754373,85.5956,77.39
all_recommendations,11,2028Q3,Canada,35.20390924879519,35.352406081390185,35.51074983813756,4.0,4.0,4.0,46.86946118435394,23.5366837998905,35.980163698892724,45.01431517806485,40.92203799999999,69.81874599999999,29.109633749003216,16.342367878645312,18.432757790454513,100.0
all_recommendations,11,2028Q3,China,50.953090883268516,51.02593832414088,51.10528423974203,2.0,2.0,2.0,33.8013536816,72.05267866176476,44.86584933236318,17.608435999999998,63.96388299999999,65.70797,78.77493395054742,63.365461497967,31.16004844988656,94.87
all_recommendations,11,2028Q3,France,27.021922174597993,27.090832814791323,27.158035597580408,10.0,10.0,10.0,31.81229328586667,22.368116219776766,27.17415421198814,23.834751999999998,37.703493,65.93375,29.006801773957733,13.8,9.625101143667791,91.2
all_recommendations,11,2028Q3,Germany,30.78442730246367,30.850919928966384,30.91573638624115,7.0,7.0,7.0,35.78758321866667,28.60016472796741,26.79361726712264,32.084827,35.029208999999994,58.791722,37.10308730511444,17.625999999999998,10.935572466245894,84.65
all_recommendations,11,2028Q3,India,29.54614370685975,29.59891913917991,29.64722631327661,8.0,8.0,8.0,46.99156925206994,19.756101715024933,18.262470981114284,56.20510387184946,18.771287,51.527429000000005,19.67744,19.857625233631126,7.143184529823847,58.83
all_recommendations,11,2028Q3,Israel,28.32447107062864,28.372118152959494,28.416490865430685,9.0,9.0,9.0,39.75640664781508,19.75198643940096,24.31430972364247,40.18412755997825,30.116510999999996,57.058828,20.810449000000002,18.385898204090054,18.943263010589035,43.91
all_recommendations,11,2028Q3,Japan,23.6738312650109,23.728964821663176,23.77892078320376,12.0,12.0,12.0,21.03892913646652,25.633429590623635,24.910695479326897,10.659400885077133,40.800648,40.613047,20.311903,32.50157508764604,12.014798022624268,71.96
all_recommendations,11,2028Q3,Singapore,33.743835042269,33.796059599528775,33.84425684035321,5.0,5.0,5.0,52.21437551738731,19.025891820407928,28.493891758478757,56.8586033453593,42.13708899999999,45.990356,20.415143,17.23287640070481,14.425751209377857,79.82
all_recommendations,11,2028Q3,South Korea,38.39736152135089,38.44772830848576,38.49253951227824,3.0,3.0,3.0,31.819374586542885,52.028782672626804,27.63002891155085,22.63749753075562,48.873993999999996,50.010816000000005,25.094224,86.791451751014,11.220073105442246,87.5
all_recommendations,11,2028Q3,Spain,22.843982222479024,22.91617326923511,22.986837494600636,13.0,13.0,13.0,32.182436782399996,11.817473535656251,25.898524162865023,28.328127999999992,30.508564999999997,57.942934,15.796503826625868,6.6819999999999995,7.977902029266891,91.28
all_recommendations,11,2028Q3,UAE,26.337030281532506,26.39763596869539,26.454183197994713,11.0,11.0,11.0,39.75013911232617,8.792821523069303,33.19892323597071,35.115129807501276,50.14824,45.262485999999996,7.100418,10.977095798160558,19.992814630700508,81.38
all_recommendations,11,2028Q3,United Kingdom,33.119988070391074,33.18176076392251,33.24184183702237,6.0,6.0,6.0,37.38945935893333,30.5703114392416,30.792975178914922,35.37574299999999,31.680918,60.76709700000001,41.74645162273639,16.146,16.532718116555337,82.82
all_recommendations,11,2028Q3,United States of America,76.87324034038417,76.90617486685373,76.95024451830612,1.0,1.0,1.0,73.72280236693332,75.56381476985955,83.83034485563238,72.61859899999999,79.28400599999999,68.707888,77.199435,73.45282696830063,85.5956,77.39
all_recommendations,12,2028Q4,Canada,35.696570970829356,35.86039325044749,36.03782385462565,4.0,4.0,4.0,47.134119397229064,23.602410473567033,37.54106448063216,45.418414648049264,40.92203799999999,69.81874599999999,29.1307464862308,16.464538330747516,20.421490962629264,100.0
all_recommendations,12,2028Q4,China,51.04594503663111,51.12562718085187,51.21243416225919,2.0,2.0,2.0,33.8013536816,72.16694550882548,45.094133419154005,17.608435999999998,63.96388299999999,65.70797,78.87582379992732,63.49592285842003,31.450903667201914,94.87
all_recommendations,12,2028Q4,France,27.088587604361887,27.16417810996611,27.237861374484144,10.0,10.0,10.0,31.81229328586667,22.419179536629382,27.39402650479372,23.834751999999998,37.703493,65.93375,29.097429598952246,13.8,9.905238950926304,91.2
all_recommendations,12,2028Q4,Germany,30.84789423505695,30.92083276095381,30.991903556617828,7.0,7.0,7.0,35.78758321866667,28.644129065182437,27.010314052406436,32.084827,35.029208999999994,58.791722,37.18111577064917,17.625999999999998,11.211664380760322,84.65
all_recommendations,12,2028Q4,India,29.616336430088637,29.674210996485066,29.727164157107833,8.0,8.0,8.0,47.02700388150757,19.81361966642686,18.42721318657322,56.25920804953313,18.771287,51.527429000000005,19.67744,19.989377834093183,7.353081464136554,58.83
all_recommendations,12,2028Q4,Israel,28.390575056565236,28.442822282695783,28.49146734371737,9.0,9.0,9.0,39.79799847304938,19.81191691696814,24.447383475095233,40.24763299345895,30.116510999999996,57.058828,20.810449000000002,18.52317702007626,19.112811380963304,43.91
all_recommendations,12,2028Q4,Japan,23.74657555029423,23.807023862594264,23.861794040343355,12.0,12.0,12.0,21.093845366484786,25.687944362902613,25.061877582460152,10.743250991986127,40.800648,40.613047,20.311903,32.62644850257631,12.207418121901306,71.96
all_recommendations,12,2028Q4,Singapore,33.81317911038553,33.87043061330198,33.923283993379705,5.0,5.0,5.0,52.25362359406388,19.09032290713167,28.63866386762208,56.9185301725324,42.13708899999999,45.990356,20.415143,17.380464467030908,14.61020437848844,79.82
all_recommendations,12,2028Q4,South Korea,38.45794856353188,38.51317346658055,38.56230497428514,3.0,3.0,3.0,31.874705180947043,52.04770852444044,27.7837677393887,22.72198031944275,48.873993999999996,50.010816000000005,25.094224,86.83480395900521,11.415950710443946,87.5
all_recommendations,12,2028Q4,Spain,22.913112122002676,22.992297186749077,23.06978573534848,13.0,13.0,13.0,32.182436782399996,11.873251232808736,26.12242431872879,28.328127999999992,30.508564999999997,57.942934,15.895498793809885,6.6819999999999995,8.263171709717144,91.28
all_recommendations,12,2028Q4,UAE,26.412933309325624,26.47938731688838,26.541379827925294,11.0,11.0,11.0,39.81316782008705,8.863092586924102,33.329174858830086,35.21136663734789,50.14824,45.262485999999996,7.100418,11.138061117238227,20.1587673460431,81.38
all_recommendations,12,2028Q4,United Kingdom,33.180401570204005,33.24815482798138,33.31403158725231,6.0,6.0,6.0,37.38945935893333,30.6138235248581,30.996102877844322,35.37574299999999,31.680918,60.76709700000001,41.82367742637503,16.146,16.79152174954362,82.82
